dataset,file,timestamp,snapshot_index,elapsed_min,rul_min,bearing,rms,std,ptp,kurtosis,crest_factor,mean_abs,E_FTF,E_BPFO,E_BPFI,E_BSF,E_kin,time_norm,rul_norm,run_id,elapsed_hours
1st_test,2003.11.24.18.17.32,2003-11-24 18:17:32,2084,47891.13333333333,1762.4,3,0.1818629822834265,0.1410983297378555,2.3520000000000003,4.701558860234735,7.676705779304207,0.146932177734375,25628.752060292605,9252.914214623812,9190.808020874578,8141.930007055314,52214.40430284631,0.964506050593244,0.0354939494067558,ds1_b3,798.1855555555555
1st_test,2003.11.24.18.27.32,2003-11-24 18:27:32,2085,47901.13333333333,1752.4,3,0.1852224376909192,0.1451973985488618,2.9625000000000004,7.968803141035562,8.39733790414299,0.1479724609375,20903.120132417967,10701.563857828558,12043.803411767884,12361.296040198737,56009.78344221314,0.9647074461300504,0.0352925538699495,ds1_b3,798.3522222222222
1st_test,2003.11.24.18.37.32,2003-11-24 18:37:32,2086,47911.13333333333,1742.4,3,0.1807254150869066,0.1406475935491773,3.145,6.904626278134105,9.75458319408903,0.14501015625,27105.14991893105,7467.170258991959,11784.590181110792,9525.232065361664,55882.14242439545,0.9649088416668568,0.0350911583331431,ds1_b3,798.5188888888889
1st_test,2003.11.24.18.47.32,2003-11-24 18:47:32,2087,47921.13333333333,1732.4,3,0.181770473937002,0.1411874617379285,3.13,7.311069143653031,9.269867666896127,0.1461693115234374,18055.37192563413,10113.551926760743,9472.749721010252,8611.291841905702,46252.96541531083,0.9651102372036632,0.0348897627963367,ds1_b3,798.6855555555555
1st_test,2003.11.24.18.57.32,2003-11-24 18:57:32,2088,47931.13333333333,1722.4,3,0.1810831258526208,0.1407948787020263,3.2025,6.192696637008877,9.916948981528009,0.145761181640625,27028.732182016545,9528.182606330342,13480.6944995685,12708.761350024166,62746.37063793956,0.9653116327404696,0.0346883672595303,ds1_b3,798.8522222222222
1st_test,2003.11.24.19.07.32,2003-11-24 19:07:32,2089,47941.13333333333,1712.4,3,0.1786825866700343,0.1371909906818498,2.5735,5.3603983249901646,8.818214057377578,0.1444641357421875,18353.19460680574,6940.158143758422,8368.379971027915,6481.666862665388,40143.399584257466,0.965513028277276,0.034486971722724,ds1_b3,799.0188888888889
1st_test,2003.11.24.19.17.32,2003-11-24 19:17:32,2090,47951.13333333333,1702.4,3,0.1806739461500122,0.1400435008688358,2.9495,5.90577284376274,9.198165518611818,0.1460071044921875,19142.903234053643,8452.556347366448,11547.578555509008,10874.032685759785,50017.07082268888,0.9657144238140823,0.0342855761859176,ds1_b3,799.1855555555555
1st_test,2003.11.24.19.27.32,2003-11-24 19:27:32,2091,47961.13333333333,1692.4,3,0.1772789953091398,0.1357553284299713,1.869,3.852314502365866,7.411079703301677,0.14367890625,15554.487444293649,6065.975479324823,6974.147928762828,7694.648971432111,36289.25982381341,0.9659158193508888,0.0340841806491112,ds1_b3,799.3522222222222
1st_test,2003.11.24.19.37.32,2003-11-24 19:37:32,2092,47971.13333333333,1682.4,3,0.1795481648973326,0.1380119968128961,2.0255,3.958490316748113,6.075572919699318,0.1455736328125,31471.116790517204,6977.099573652808,8745.322558440877,8629.870898079813,55823.4098206907,0.9661172148876952,0.0338827851123048,ds1_b3,799.5188888888889
1st_test,2003.11.24.19.47.32,2003-11-24 19:47:32,2093,47981.13333333333,1672.4,3,0.178793351004555,0.1370859739809646,1.816,3.928609696592375,5.8286912533942274,0.1449845703125,16590.914421486363,6630.302870509359,7982.008063215395,7582.987966625429,38786.21332183654,0.9663186104245016,0.0336813895754984,ds1_b3,799.6855555555555
1st_test,2003.11.24.19.57.32,2003-11-24 19:57:32,2094,47991.13333333333,1662.4,3,0.1811186358558827,0.1411244368885342,2.5085,5.443125211251552,8.21038448344987,0.14593798828125,23573.452955165587,7321.182020554702,9110.884443757985,8406.195623639334,48411.71504311761,0.9665200059613078,0.0334799940386921,ds1_b3,799.8522222222222
1st_test,2003.11.24.20.07.32,2003-11-24 20:07:32,2095,48001.13333333333,1652.4,3,0.1796925684828725,0.1379725522247311,2.1345,4.469265837412738,7.734309787070378,0.144859716796875,23052.07981508257,6994.586467032672,9498.328244375758,8546.63304844506,48091.62757493607,0.9667214014981144,0.0332785985018857,ds1_b3,800.0188888888889
1st_test,2003.11.24.20.17.32,2003-11-24 20:17:32,2096,48011.13333333333,1642.4,3,0.1808755624186392,0.1397583194980559,3.1015,6.150634220763226,10.240631022015378,0.14574921875,15086.173121447317,5958.125614553286,6691.920900274418,7422.845375382703,35159.06501165772,0.9669227970349206,0.0330772029650793,ds1_b3,800.1855555555555
1st_test,2003.11.24.20.27.32,2003-11-24 20:27:32,2097,48021.13333333333,1632.4,3,0.1829887991675939,0.1427215966865824,3.5585,8.00495487798732,11.09324487380627,0.1467610839843749,36416.8067674217,10539.852037012966,11262.540155250972,10836.543567739796,69055.74252742543,0.967124192571727,0.0328758074282729,ds1_b3,800.3522222222222
1st_test,2003.11.24.20.37.32,2003-11-24 20:37:32,2098,48031.13333333333,1622.4,3,0.1782354902707816,0.1367534681368697,1.9285,3.969555534279477,5.613161854759555,0.14428154296875,23820.084385355723,5231.5015964629965,7928.84846204888,6551.438404427687,43531.87284829529,0.9673255881085334,0.0326744118914666,ds1_b3,800.5188888888889
1st_test,2003.11.24.20.47.32,2003-11-24 20:47:32,2099,48041.13333333333,1612.4,3,0.1789468643982444,0.138293991909681,2.072,4.00079565597,5.978677605069494,0.1441246826171875,14491.104948157405,7773.638492517287,8485.204715363428,8370.47191527362,39120.42007131174,0.9675269836453396,0.0324730163546602,ds1_b3,800.6855555555555
1st_test,2003.11.24.20.57.32,2003-11-24 20:57:32,2100,48051.13333333333,1602.4,3,0.1796476727007076,0.1383897254094779,1.9085,3.826452756631008,6.492341598117855,0.1454708251953125,15282.82646282768,7689.21239816168,9404.802671510386,5859.7115834464885,38236.55311594624,0.9677283791821462,0.0322716208178538,ds1_b3,800.8522222222222
1st_test,2003.11.24.21.07.32,2003-11-24 21:07:32,2101,48061.13333333333,1592.4,3,0.1790514993079326,0.1381908179611833,1.677,3.7251371564862152,5.020740218370007,0.144657177734375,20914.530243092275,5957.533076979795,10241.55413592174,7585.132447296743,44698.74990329055,0.9679297747189524,0.0320702252810474,ds1_b3,801.0188888888889
1st_test,2003.11.24.21.17.32,2003-11-24 21:17:32,2102,48071.13333333333,1582.4,3,0.1822562704287801,0.1411794530441745,3.087,5.652491013331275,8.765774827221549,0.1469152343749999,23892.228418177718,8253.319714230318,9953.338576187069,8156.004680895423,50254.89138949053,0.9681311702557588,0.031868829744241,ds1_b3,801.1855555555555
1st_test,2003.11.24.21.27.32,2003-11-24 21:27:32,2103,48081.13333333333,1572.4,3,0.1767769806484959,0.1347949347397344,1.5135,3.4728994455518643,4.691919484263861,0.143452001953125,16093.401842991989,7114.507471497665,5894.6725828741855,6257.870769400404,35360.45266676424,0.9683325657925652,0.0316674342074347,ds1_b3,801.3522222222222
1st_test,2003.11.24.21.37.32,2003-11-24 21:37:32,2104,48091.13333333333,1562.4,3,0.1789866444692169,0.1375865664046293,1.5565,3.557716160294049,5.491972930105446,0.14530009765625,12902.084555676069,7498.011588563882,7815.347360611934,8370.762517399837,36586.20602225172,0.9685339613293716,0.0314660386706283,ds1_b3,801.5188888888889
1st_test,2003.11.24.21.47.32,2003-11-24 21:47:32,2105,48101.13333333333,1552.4,3,0.1773477350677087,0.1356570037650765,1.979,3.884234099253456,7.428683405832983,0.1434096435546875,11809.273657387648,5688.807857742273,7226.923175751807,7368.172563206152,32093.17725408788,0.968735356866178,0.0312646431338219,ds1_b3,801.6855555555555
1st_test,2003.11.24.21.57.32,2003-11-24 21:57:32,2106,48111.13333333333,1542.4,3,0.1782243460355538,0.1356933616541481,1.6785,3.714443209147805,4.988909566938323,0.1446912353515624,24998.12963358296,7405.656431837642,9192.470851833365,9179.030164439524,50775.287081693496,0.9689367524029844,0.0310632475970155,ds1_b3,801.8522222222222
1st_test,2003.11.24.22.07.32,2003-11-24 22:07:32,2107,48121.13333333333,1532.4,3,0.1769059531703826,0.1351606918002066,1.831,3.8112879499249153,5.3962971702849165,0.1433947998046875,21894.663625102607,5577.525203513191,7053.964315510752,7054.539981069845,41580.6931251964,0.9691381479397908,0.0308618520602092,ds1_b3,802.0188888888889
1st_test,2003.11.24.22.17.32,2003-11-24 22:17:32,2108,48131.13333333333,1522.4,3,0.1779272874837591,0.1357092376054199,1.8255,3.790088929742385,6.473207355122949,0.144164501953125,19150.1569947312,7746.701436152705,7630.210893106032,9262.453404819124,43789.52272880907,0.9693395434765972,0.0306604565234028,ds1_b3,802.1855555555555
1st_test,2003.11.24.22.27.32,2003-11-24 22:27:32,2109,48141.13333333333,1512.4,3,0.1779447356201067,0.1358338383570633,2.1345,4.137305496486039,6.449807096867561,0.1444681152343749,18472.43558076241,7798.991742893397,8774.611101781415,8880.56411491762,43926.60254035484,0.9695409390134035,0.0304590609865964,ds1_b3,802.3522222222222
1st_test,2003.11.24.22.37.32,2003-11-24 22:37:32,2110,48151.13333333333,1502.4,3,0.1786638145572529,0.1373309823604305,1.857,3.858397894959868,5.6576652470279,0.14482275390625,13955.499338099238,6698.294095444337,5860.738400813056,5870.247420797329,32384.77925515396,0.96974233455021,0.03025766544979,ds1_b3,802.5188888888889
1st_test,2003.11.24.22.47.32,2003-11-24 22:47:32,2111,48161.13333333333,1492.4,3,0.1817361364376823,0.1406083294245198,1.751,3.8474101121646314,5.689492311575359,0.146888818359375,14787.088436318834,8514.631864901456,6576.117716388804,11065.309506639416,40943.1475242485,0.9699437300870164,0.0300562699129837,ds1_b3,802.6855555555555
1st_test,2003.11.24.22.57.32,2003-11-24 22:57:32,2112,48171.13333333333,1482.4,3,0.1817881818152276,0.1412579072804836,2.125,4.153326171222146,6.189051285557241,0.146828271484375,24248.78837771756,6042.433011831565,7062.25445649464,7228.185573827773,44581.66141987153,0.9701451256238226,0.0298548743761773,ds1_b3,802.8522222222222
1st_test,2003.11.24.23.07.32,2003-11-24 23:07:32,2113,48181.13333333333,1472.4,3,0.1804224054849935,0.1399399431467036,2.0255,4.020270349185728,6.031899956771068,0.14590224609375,26078.84177730761,11262.567816551673,11728.576706283797,9433.254127482503,58503.24042762559,0.970346521160629,0.0296534788393709,ds1_b3,803.0188888888889
1st_test,2003.11.24.23.17.32,2003-11-24 23:17:32,2114,48191.13333333333,1462.4,3,0.181307307375899,0.1400096458321864,1.958,3.936574244979484,6.3763218182038734,0.1467150146484375,17191.478237007068,7185.584457135354,9619.0096160696,9793.59834231714,43789.67065252917,0.9705479166974356,0.0294520833025645,ds1_b3,803.1855555555555
1st_test,2003.11.24.23.27.32,2003-11-24 23:27:32,2115,48201.13333333333,1452.4,3,0.1835743659897011,0.1437710704814512,2.058,4.033849475989626,6.703502531372976,0.1481782958984375,21137.972829964176,10438.826310265214,10017.816712026564,9850.394309309291,51445.01016156525,0.9707493122342418,0.0292506877657581,ds1_b3,803.3522222222222
1st_test,2003.11.24.23.37.32,2003-11-24 23:37:32,2116,48211.13333333333,1442.4,3,0.1825914247755041,0.1422176258257652,2.1715,4.3188601440682985,6.3195322144264034,0.14744140625,21063.192340188587,9025.765754473074,13177.731514103823,12087.339761044788,55354.02936981028,0.9709507077710482,0.0290492922289518,ds1_b3,803.5188888888889
1st_test,2003.11.24.23.47.32,2003-11-24 23:47:32,2117,48221.13333333333,1432.4,3,0.1822474509599101,0.1420001185945716,1.973,4.22662910899388,5.46530451093255,0.147420654296875,14719.084619319076,8003.882955741749,8649.725676978429,8614.219415092864,39986.912667132114,0.9711521033078544,0.0288478966921454,ds1_b3,803.6855555555555
1st_test,2003.11.24.23.57.32,2003-11-24 23:57:32,2118,48231.13333333333,1422.4,3,0.1809334218533566,0.1407062543570173,1.7465,3.757262060591104,5.242508075842773,0.146440478515625,25434.61413365971,8703.97885947199,9026.97447314865,7728.196062086945,50893.763528367286,0.9713534988446608,0.028646501155339,ds1_b3,803.8522222222222
1st_test,2003.11.25.10.47.32,2003-11-25 10:47:32,2119,48881.13333333333,772.4,3,0.2155037981843478,0.1829399558017003,3.134,4.878834095474451,8.090974542964894,0.1703947265625,32607.025758564778,13242.58925906511,21973.91932732877,17814.826866639225,85638.36121159789,0.9844442087370754,0.0155557912629245,ds1_b3,814.6855555555555
1st_test,2003.11.25.10.57.32,2003-11-25 10:57:32,2120,48891.13333333333,762.4,3,0.2170225222689591,0.1840279861505603,4.2875,7.8914313873439,10.212607347813936,0.17092451171875,33491.86837597595,14485.165621209426,19529.12394679693,15374.202799959236,82880.36074394155,0.9846456042738818,0.0153543957261181,ds1_b3,814.8522222222222
1st_test,2003.11.25.11.07.32,2003-11-25 11:07:32,2121,48901.13333333333,752.4,3,0.2161839016040104,0.1833171138341578,2.9095000000000004,4.865028123439587,6.908447006629568,0.1711662109375,21662.09705016361,13266.587824343263,19020.724320218847,12899.70866185068,66849.1178565764,0.984846999810688,0.0151530001893118,ds1_b3,815.0188888888889
1st_test,2003.11.25.11.17.32,2003-11-25 11:17:32,2122,48911.13333333333,742.4,3,0.2194794784967653,0.1877579168660575,2.8195,4.446942224207123,7.47697932968425,0.174114794921875,33670.22521134893,10109.753108148048,23201.815430587198,11469.071870491996,78450.86562057617,0.9850483953474946,0.0149516046525054,ds1_b3,815.1855555555555
1st_test,2003.11.25.11.27.32,2003-11-25 11:27:32,2123,48921.13333333333,732.4,3,0.2280431240487708,0.1967031439753227,3.2115,5.0029792608051125,8.089377049914964,0.179213134765625,35127.91710451353,20901.596160306668,35688.45549702099,22778.40828876337,114496.37705060455,0.9852497908843008,0.014750209115699,ds1_b3,815.3522222222222
1st_test,2003.11.25.11.37.32,2003-11-25 11:37:32,2124,48931.13333333333,722.4,3,0.2292314452056582,0.1982769872485991,2.8285,4.450032424427556,6.987744410097955,0.1807130859375,34000.356718909374,10429.3321428895,27953.170153768984,15694.55919831508,88077.41821388295,0.9854511864211072,0.0145488135788926,ds1_b3,815.5188888888889
1st_test,2003.11.25.11.47.32,2003-11-25 11:47:32,2125,48941.13333333333,712.4,3,0.2324508905635562,0.2023363092635208,3.039,4.999953651773479,7.889301896792462,0.1821989990234375,36485.976507684005,23752.136461043203,29064.706642352718,16657.36136312437,105960.1809742043,0.9856525819579136,0.0143474180420862,ds1_b3,815.6855555555555
1st_test,2003.11.25.11.57.32,2003-11-25 11:57:32,2126,48951.13333333333,702.4,3,0.2348799831990893,0.2049318300530402,4.0725,6.099816681463072,9.276324999102387,0.183245654296875,43937.14583097212,15437.844138254,26369.463389904668,20559.583809170785,106304.03716830158,0.98585397749472,0.0141460225052799,ds1_b3,815.8522222222222
1st_test,2003.11.25.12.07.32,2003-11-25 12:07:32,2127,48961.13333333333,692.4,3,0.2376806671688958,0.2078307815295118,3.1295,4.896699328761704,7.031335677324034,0.1859287109375,34277.185986900804,20203.179646710974,36200.819139503015,18372.171545494035,109053.35631860884,0.9860553730315263,0.0139446269684735,ds1_b3,816.0188888888889
1st_test,2003.11.25.12.17.32,2003-11-25 12:17:32,2128,48971.13333333333,682.4,3,0.2390995961998316,0.2104348396086413,3.4885,5.7608120836764165,8.243295644608418,0.1868554687499999,42858.13978432139,17450.98265168425,38140.63897545728,19478.99940308997,117928.76081455288,0.9862567685683328,0.0137432314316671,ds1_b3,816.1855555555555
1st_test,2003.11.25.12.27.32,2003-11-25 12:27:32,2129,48981.13333333333,672.4,3,0.2445343089701971,0.2161071920236359,3.074,4.676564781338492,7.096093852630915,0.190553466796875,23690.950467876275,17246.42727241155,44287.7732791989,22516.1905844593,107741.341603946,0.9864581641051392,0.0135418358948607,ds1_b3,816.3522222222222
1st_test,2003.11.25.12.37.32,2003-11-25 12:37:32,2130,48991.13333333333,662.4,3,0.2407549754720205,0.2127856548999137,3.2165,5.295666960045195,7.4386533515887265,0.1874156982421875,33434.49275132918,15261.820445805097,43149.16344571269,24099.27042212376,115944.74706497072,0.9866595596419456,0.0133404403580544,ds1_b3,816.5188888888889
1st_test,2003.11.25.12.47.32,2003-11-25 12:47:32,2131,49001.13333333333,652.4,3,0.2402462644854835,0.21068311899946,3.113,4.628916536268489,6.960884157109363,0.1880619384765625,34538.05585080285,18122.23480163904,33584.39106766714,22215.179427962208,108459.86114807124,0.986860955178752,0.013139044821248,ds1_b3,816.6855555555555
1st_test,2003.11.25.12.57.32,2003-11-25 12:57:32,2132,49011.13333333333,642.4,3,0.2475702497239209,0.219298240260404,3.732,5.421894388039792,8.645616968116236,0.1927551513671875,48028.52012719426,15675.266104089911,42095.73980619531,19937.182136299984,125736.70817377948,0.9870623507155584,0.0129376492844416,ds1_b3,816.8522222222222
1st_test,2003.11.25.13.07.32,2003-11-25 13:07:32,2133,49021.13333333333,632.4,3,0.2520092629910749,0.2247954293966095,3.5745000000000005,5.483728248861143,7.836712714350713,0.194588525390625,38816.41309932335,19246.887520882443,47771.83775154768,32000.971575539734,137836.1099472932,0.9872637462523648,0.0127362537476352,ds1_b3,817.0188888888889
1st_test,2003.11.25.13.17.32,2003-11-25 13:17:32,2134,49031.13333333333,622.4,3,0.2620253446899274,0.2352316534581988,4.4825,7.789876620326344,8.978384097997898,0.2008151123046875,55901.00580380461,28461.06411474224,53715.69902788885,31632.93393689024,169710.70288332592,0.9874651417891712,0.0125348582108289,ds1_b3,817.1855555555555
1st_test,2003.11.25.13.27.32,2003-11-25 13:27:32,2135,49041.13333333333,612.4,3,0.2624649006612451,0.235385810217405,3.9125,6.827555173339697,8.076735976121116,0.2013857421875,43409.16561833971,24368.933278135017,50272.88437572371,28411.44789340117,146462.4311655996,0.9876665373259774,0.0123334626740225,ds1_b3,817.3522222222222
1st_test,2003.11.25.13.37.32,2003-11-25 13:37:32,2136,49051.13333333333,602.4,3,0.2695817559487339,0.2445649596233745,5.1675,10.114842361354643,10.9904856722863,0.2048719482421875,65762.98711615974,29479.753226282737,79495.79892306385,43115.31054447971,217853.84980998607,0.9878679328627838,0.0121320671372161,ds1_b3,817.5188888888889
1st_test,2003.11.25.13.47.32,2003-11-25 13:47:32,2137,49061.13333333333,592.4,3,0.2718420064098112,0.2461878192210317,4.8795,7.515472164263829,9.777869719957572,0.207093017578125,54131.10903707842,21161.533539538294,67276.36012463387,30471.189459752142,173040.19216100272,0.9880693283995902,0.0119306716004097,ds1_b3,817.6855555555555
1st_test,2003.11.25.13.57.32,2003-11-25 13:57:32,2138,49071.13333333333,582.4,3,0.2697225025293962,0.2443716046269908,4.716,7.318271600444172,9.253245000327574,0.2056957275390624,71176.0828119576,23932.98118950215,69331.95561296483,30168.907484460666,194609.92709888524,0.9882707239363966,0.0117292760636033,ds1_b3,817.8522222222222
1st_test,2003.11.25.14.07.32,2003-11-25 14:07:32,2139,49081.13333333333,572.4,3,0.2739387269666218,0.2479730135549433,4.693,7.03239051296527,9.708491167779366,0.20916044921875,69977.32389045715,29471.125862955734,70961.59489049693,36615.26205283388,207025.3066967437,0.9884721194732028,0.011527880526797,ds1_b3,818.0188888888889
1st_test,2003.11.25.14.17.32,2003-11-25 14:17:32,2140,49091.13333333333,562.4,3,0.2660727657191818,0.2402202439456304,3.987,5.506085280604815,7.774204127521345,0.2047904785156249,59634.07876080841,25376.85933852606,64344.166756404105,26805.3920715714,176160.49692730996,0.9886735150100092,0.0113264849899906,ds1_b3,818.1855555555555
1st_test,2003.11.25.14.27.32,2003-11-25 14:27:32,2141,49101.13333333333,552.4,3,0.2717558195472863,0.2462163821859017,4.9755,7.432070054903143,10.884421809970496,0.2074617431640625,111248.2079098917,34220.39559321107,85584.86218051123,39878.35469175691,270931.8203753709,0.9888749105468158,0.0111250894531842,ds1_b3,818.3522222222222
1st_test,2003.11.25.14.37.32,2003-11-25 14:37:32,2142,49111.13333333333,542.4,3,0.2778990183237305,0.2530016359857758,4.2625,6.4190880248971975,8.135007538898515,0.21153486328125,98774.91293115984,27113.383855845237,86649.37492391671,40549.23845970082,253086.9101706226,0.989076306083622,0.0109236939163778,ds1_b3,818.5188888888889
1st_test,2003.11.25.14.47.32,2003-11-25 14:47:32,2143,49121.13333333333,532.4,3,0.2794049314316842,0.2545735539690678,5.558,8.833499994818482,11.529473576969178,0.21217744140625,95180.4224422244,37608.3420089105,101981.8113784061,32685.76236743462,267456.33819697564,0.9892777016204284,0.0107222983795715,ds1_b3,818.6855555555555
1st_test,2003.11.25.14.57.32,2003-11-25 14:57:32,2144,49131.13333333333,522.4,3,0.267453567010377,0.2423542307748463,3.902,5.868849556103207,8.210887071390971,0.20463544921875,103961.84672540089,32754.98753808651,77941.62026500853,30678.27854746517,245336.73307596103,0.9894790971572348,0.0105209028427651,ds1_b3,818.8522222222222
1st_test,2003.11.25.15.07.32,2003-11-25 15:07:32,2145,49141.13333333333,512.4,3,0.2812430291874777,0.2567829846513124,4.0565,5.731713005655868,8.122752955826579,0.2146175781249999,96313.28491274056,26021.023104185653,101611.4364554202,26683.866103240987,250629.6105755874,0.9896804926940412,0.0103195073059587,ds1_b3,819.0188888888889
1st_test,2003.11.25.15.17.32,2003-11-25 15:17:32,2146,49151.13333333333,502.4,3,0.2798169990383785,0.2543478736083534,3.9625,5.801627882342206,7.821996412910772,0.21362109375,63705.72430329279,28143.43275264496,104072.74171231371,26922.522721201352,222844.4214894528,0.9898818882308476,0.0101181117691523,ds1_b3,819.1855555555555
1st_test,2003.11.25.15.27.32,2003-11-25 15:27:32,2147,49161.13333333333,492.4,3,0.279183606902674,0.2545218881869193,3.861,5.493578191758083,7.434806016552566,0.21347890625,73496.01201998707,23668.609340950148,77423.3399282897,33383.205464079576,207971.1667533065,0.990083283767654,0.009916716232346,ds1_b3,819.3522222222222
1st_test,2003.11.25.15.37.32,2003-11-25 15:37:32,2148,49171.13333333333,482.4,3,0.2829907825130154,0.2593117073456535,3.922,5.846831700335679,7.897515591433185,0.2152395263671874,68144.97735043467,31189.23141566134,72798.43414616218,36335.17606840362,208467.8189806618,0.9902846793044604,0.0097153206955396,ds1_b3,819.5188888888889
1st_test,2003.11.25.15.47.32,2003-11-25 15:47:32,2149,49181.13333333333,472.4,3,0.2771101184126378,0.2529262964992204,3.9765,5.314655963691298,7.967211084208124,0.2129458251953125,66394.29925077294,24156.133675587585,67558.29844436797,30661.424640215533,188770.156010944,0.9904860748412668,0.0095139251587332,ds1_b3,819.6855555555555
1st_test,2003.11.25.15.57.32,2003-11-25 15:57:32,2150,49191.13333333333,462.4,3,0.2807562398130445,0.2560010429144125,3.3145,5.192455763362351,5.979080004605232,0.214580859375,65417.29933110999,24671.485542585917,79329.33987208002,29713.53644165995,199131.6611874359,0.9906874703780733,0.0093125296219268,ds1_b3,819.8522222222222
1st_test,2003.11.25.16.07.32,2003-11-25 16:07:32,2151,49201.13333333333,452.4,3,0.2793404923362086,0.2545948275965997,4.664,6.228059632804209,8.704603105860608,0.2135995361328125,66365.4846186394,32756.25628617357,81138.18188404987,33323.42669290719,213583.34948177,0.9908888659148796,0.0091111340851204,ds1_b3,820.0188888888889
1st_test,2003.11.25.23.13.21,2003-11-25 23:13:21,2152,49626.95,26.58333333333333,3,0.4756039641898946,0.4620723756861424,9.2675,12.26594442468619,10.530634039577675,0.3347226318359375,1032399.1411084528,158500.55823793905,192974.03448715332,258250.670998337,1642124.404831882,0.999464623531323,0.0005353764686769,ds1_b3,827.1158333333333
1st_test,2003.11.25.23.19.56,2003-11-25 23:19:56,2153,49633.53333333333,20.0,3,0.5109195730228405,0.4988317235379281,9.447,12.012148700816851,9.52081037385348,0.3547322998046874,1866321.697133719,204879.39052501088,367077.7166503597,290992.6893378937,2729271.493646983,0.9995972089263871,0.0004027910736127,ds1_b3,827.2255555555555
1st_test,2003.11.25.23.29.56,2003-11-25 23:29:56,2154,49643.53333333333,10.0,3,0.4666542722475983,0.4520178308047099,8.3795,10.601984454850648,9.593152609655538,0.3332900390625,725001.582559038,150759.99129602188,228422.88932285504,218655.7522109724,1322840.215388887,0.9997986044631936,0.0002013955368063,ds1_b3,827.3922222222222
1st_test,2003.11.25.23.39.56,2003-11-25 23:39:56,2155,49653.53333333333,0.0,3,0.5448053194376139,0.5308583541598235,8.6735,8.084203365359578,8.075425571549207,0.4012189453125,877864.8241610616,141930.98385365136,647335.4351822913,324200.13068808976,1991331.3738850935,1.0,0.0,ds1_b3,827.5588888888889
1st_test,2003.10.22.12.06.24,2003-10-22 12:06:24,0,0.0,49653.53333333333,4,0.1121439571289515,0.0632322806320364,0.7535,4.299119782126404,3.9372144116090695,0.0971596923828125,11425.39944726017,3026.6382554846127,1736.6389946300396,2927.443379179389,19116.12007655421,0.0,1.0,ds1_b4,0.0
1st_test,2003.10.22.12.09.13,2003-10-22 12:09:13,1,2.816666666666667,49650.71666666667,4,0.109053700189319,0.0620821170742418,0.8480000000000001,4.553945539258401,4.7990549964917,0.0943275390625,18384.2436673925,2303.43228115316,1642.726275868548,2562.724069193704,24893.12629360791,5.672640953379619e-05,0.9999432735904662,ds1_b4,0.04694444444444445
1st_test,2003.10.22.12.14.13,2003-10-22 12:14:13,2,7.816666666666666,49645.71666666667,4,0.1120075725930005,0.0626106206227232,0.817,4.177201280931858,4.437806104321822,0.0972286376953125,8698.790497156282,1566.881960786428,1861.4680502285,2732.4608439789126,14859.601352150125,0.0001574241779369,0.999842575822063,ds1_b4,0.13027777777777777
1st_test,2003.10.22.12.19.13,2003-10-22 12:19:13,3,12.816666666666666,49640.71666666667,4,0.1127250357855289,0.0631083617830574,0.7215,4.015425470611243,4.063999272072843,0.0977066650390625,9798.420474374956,2033.6347684508028,1498.093376409881,1708.1252637850275,15038.273883020667,0.0002581219463401,0.99974187805366,ds1_b4,0.2136111111111111
1st_test,2003.10.22.12.24.13,2003-10-22 12:24:13,4,17.816666666666666,49635.71666666667,4,0.11222393395846,0.0627668884534488,0.731,4.066614229455556,3.990451895881263,0.0974137939453125,9905.108745492173,2364.386777226282,1115.427444517348,2205.8431785617568,15590.76614579756,0.0003588197147433,0.9996411802852566,ds1_b4,0.29694444444444446
1st_test,2003.10.22.12.29.13,2003-10-22 12:29:13,5,22.816666666666663,49630.71666666667,4,0.116887551813064,0.0620041148930504,0.6200000000000001,3.907632244580923,3.556486013605941,0.10257705078125,12656.381921008757,1660.6157699783662,1627.268940759874,2791.701046136843,18735.96767788384,0.0004595174831465,0.9995404825168536,ds1_b4,0.3802777777777777
1st_test,2003.10.22.12.34.13,2003-10-22 12:34:13,6,27.816666666666663,49625.71666666667,4,0.0894160674782531,0.0641024062308264,0.6945,3.926234292282223,4.577255869864992,0.0743945556640625,10569.715153925368,2680.6730666936137,1258.103705575026,1650.4260238068448,16158.91795000085,0.0005602152515497,0.9994397847484504,ds1_b4,0.46361111111111103
1st_test,2003.10.22.12.39.13,2003-10-22 12:39:13,7,32.81666666666667,49620.71666666667,4,0.1145386506752799,0.0616661727541337,0.6895,4.17617852204478,4.066374818304899,0.1002507080078125,12027.837612628406,2471.621156576416,2025.4780320465748,2474.3752330545503,18999.312034305945,0.0006609130199529,0.9993390869800473,ds1_b4,0.5469444444444445
1st_test,2003.10.22.12.44.13,2003-10-22 12:44:13,8,37.81666666666667,49615.71666666667,4,0.0978777494334535,0.0622634739935017,0.7905,4.161223980602929,4.57748548224401,0.0826204345703125,16820.08793169527,1688.1788848739816,1916.848439628804,1780.6029140495789,22205.718170247637,0.0007616107883561,0.999238389211644,ds1_b4,0.6302777777777778
1st_test,2003.10.22.12.49.13,2003-10-22 12:49:13,9,42.81666666666667,49610.71666666667,4,0.1065412828478554,0.0628998734726297,0.7144999999999999,4.088918545818277,4.032525186185175,0.0913771972656249,13404.375226003333,1841.804693086862,1599.5065912240216,1651.2430328266296,18496.929543140846,0.0008623085567593,0.9991376914432408,ds1_b4,0.7136111111111112
